"Core","depth_cm","SH20_age","kcps","MSE","param","value"
"ARD1E",294.6,5477.75,12838.95508,1.05,"Sr",1.96576452872922
"ARD1E",294.6,5477.75,12838.95508,1.05,"Zr",0.439138803182153
"ARD1E",294.6,5477.75,12838.95508,1.05,"Os",-2.53784742755078
"ARD1E",294.6,5477.75,12838.95508,1.05,"Mo_inc",3.6705701203208
"ARD1E",294.6,5477.75,12838.95508,1.05,"Mo_coh",2.42059190924121
"ARD1E",294.6,5477.75,12838.95508,1.05,"inc_coh",3.490266907
"ARD1E",294.6,5477.75,12838.95508,1.05,"coh_inc",0.28651104
"ARD1E",294.8,5482.2,14307.48242,1.08,"Si",-2.60822090196644
"ARD1E",294.8,5482.2,14307.48242,1.08,"P",-3.58905015497816
"ARD1E",294.8,5482.2,14307.48242,1.08,"K",-2.00208509839612
"ARD1E",294.8,5482.2,14307.48242,1.08,"Ca",1.30796011361037
"ARD1E",294.8,5482.2,14307.48242,1.08,"Ti",-0.162257226127043
"ARD1E",294.8,5482.2,14307.48242,1.08,"V",-3.22132537485284
"ARD1E",294.8,5482.2,14307.48242,1.08,"Mn",0.22499244208978
"ARD1E",294.8,5482.2,14307.48242,1.08,"Fe",3.67217493699376
"ARD1E",294.8,5482.2,14307.48242,1.08,"Co",-1.05007628391989
"ARD1E",294.8,5482.2,14307.48242,1.08,"Cu",-0.229446670614844
"ARD1E",294.8,5482.2,14307.48242,1.08,"Zn",0.027855799510685
"ARD1E",294.8,5482.2,14307.48242,1.08,"Br",-0.195287751803525
"ARD1E",294.8,5482.2,14307.48242,1.08,"Sr",2.37766622244063
"ARD1E",294.8,5482.2,14307.48242,1.08,"Zr",0.9291086540203
"ARD1E",294.8,5482.2,14307.48242,1.08,"Os",-2.35228752782924
"ARD1E",294.8,5482.2,14307.48242,1.08,"Mo_inc",4.10052433893551
"ARD1E",294.8,5482.2,14307.48242,1.08,"Mo_coh",2.76975448288705
"ARD1E",294.8,5482.2,14307.48242,1.08,"inc_coh",3.783955367
"ARD1E",294.8,5482.2,14307.48242,1.08,"coh_inc",0.26427373
"ARD1E",295,5486.65,14262.58496,1.09,"Si",-3.27719246336097
"ARD1E",295,5486.65,14262.58496,1.09,"P",-3.80782071442314
"ARD1E",295,5486.65,14262.58496,1.09,"K",-1.80634071421302
"ARD1E",295,5486.65,14262.58496,1.09,"Ca",1.31911503536928
"ARD1E",295,5486.65,14262.58496,1.09,"Ti",-0.272675360251246
"ARD1E",295,5486.65,14262.58496,1.09,"V",-3.06588336969376
"ARD1E",295,5486.65,14262.58496,1.09,"Mn",0.47714420740761
"ARD1E",295,5486.65,14262.58496,1.09,"Fe",3.45382563712111
"ARD1E",295,5486.65,14262.58496,1.09,"Co",-0.99241199500043
"ARD1E",295,5486.65,14262.58496,1.09,"Cu",-0.370612895237952
"ARD1E",295,5486.65,14262.58496,1.09,"Zn",0.0529089966174556
"ARD1E",295,5486.65,14262.58496,1.09,"Br",-0.542061303656089
"ARD1E",295,5486.65,14262.58496,1.09,"Sr",2.06654806080859
"ARD1E",295,5486.65,14262.58496,1.09,"Zr",0.617025917433669
"ARD1E",295,5486.65,14262.58496,1.09,"Os",NA
"ARD1E",295,5486.65,14262.58496,1.09,"Mo_inc",3.73327866074819
"ARD1E",295,5486.65,14262.58496,1.09,"Mo_coh",2.41515230033068
"ARD1E",295,5486.65,14262.58496,1.09,"inc_coh",3.736414121
"ARD1E",295,5486.65,14262.58496,1.09,"coh_inc",0.267636286
"ARD1E",295.2,5491.27,13766.60742,1.06,"Si",-3.29934546959021
"ARD1E",295.2,5491.27,13766.60742,1.06,"P",-2.86856255349776
"ARD1E",295.2,5491.27,13766.60742,1.06,"K",-2.53209031687655
"ARD1E",295.2,5491.27,13766.60742,1.06,"Ca",1.112986514579
"ARD1E",295.2,5491.27,13766.60742,1.06,"Ti",-0.350866080886767
"ARD1E",295.2,5491.27,13766.60742,1.06,"V",-2.12662520876838
"ARD1E",295.2,5491.27,13766.60742,1.06,"Mn",0.0492081785865199
"ARD1E",295.2,5491.27,13766.60742,1.06,"Fe",3.35836929461326
"ARD1E",295.2,5491.27,13766.60742,1.06,"Co",-0.498318812029899
"ARD1E",295.2,5491.27,13766.60742,1.06,"Cu",-0.19441390407123
"ARD1E",295.2,5491.27,13766.60742,1.06,"Zn",0.194828368530047
"ARD1E",295.2,5491.27,13766.60742,1.06,"Br",-0.240277320864411
"ARD1E",295.2,5491.27,13766.60742,1.06,"Sr",2.37424210312002
"ARD1E",295.2,5491.27,13766.60742,1.06,"Zr",0.845009513206548
"ARD1E",295.2,5491.27,13766.60742,1.06,"Os",-2.49699899706528
"ARD1E",295.2,5491.27,13766.60742,1.06,"Mo_inc",4.00723755424283
"ARD1E",295.2,5491.27,13766.60742,1.06,"Mo_coh",2.66561713677226
"ARD1E",295.2,5491.27,13766.60742,1.06,"inc_coh",3.825236967
"ARD1E",295.2,5491.27,13766.60742,1.06,"coh_inc",0.261421713
"ARD1E",295.4,5495.89,14678.26367,1.08,"Si",-3.66210201435728
"ARD1E",295.4,5495.89,14678.26367,1.08,"P",NA
"ARD1E",295.4,5495.89,14678.26367,1.08,"K",-2.09348609644344
"ARD1E",295.4,5495.89,14678.26367,1.08,"Ca",1.26297539137733
"ARD1E",295.4,5495.89,14678.26367,1.08,"Ti",-0.224894195172094
"ARD1E",295.4,5495.89,14678.26367,1.08,"V",-4.57839274623144
"ARD1E",295.4,5495.89,14678.26367,1.08,"Mn",-0.0566041691823962
"ARD1E",295.4,5495.89,14678.26367,1.08,"Fe",3.71578188605874
"ARD1E",295.4,5495.89,14678.26367,1.08,"Co",-0.794203112313176
"ARD1E",295.4,5495.89,14678.26367,1.08,"Cu",0.103738480892783
"ARD1E",295.4,5495.89,14678.26367,1.08,"Zn",0.207013490059587
"ARD1E",295.4,5495.89,14678.26367,1.08,"Br",0.0514700523470264
"ARD1E",295.4,5495.89,14678.26367,1.08,"Sr",2.30737251485908
"ARD1E",295.4,5495.89,14678.26367,1.08,"Zr",0.713655007303005
"ARD1E",295.4,5495.89,14678.26367,1.08,"Os",-3.39973774988979
"ARD1E",295.4,5495.89,14678.26367,1.08,"Mo_inc",3.89390767629406
"ARD1E",295.4,5495.89,14678.26367,1.08,"Mo_coh",2.55350558439799
"ARD1E",295.4,5495.89,14678.26367,1.08,"inc_coh",3.820579421
"ARD1E",295.4,5495.89,14678.26367,1.08,"coh_inc",0.261740404
"ARD1E",295.6,5500.51,16993.74805,1.35,"Si",-2.37031222233234
"ARD1E",295.6,5500.51,16993.74805,1.35,"P",-3.55593588799008
"ARD1E",295.6,5500.51,16993.74805,1.35,"K",-1.51117990429813
"ARD1E",295.6,5500.51,16993.74805,1.35,"Ca",1.61299731841988
"ARD1E",295.6,5500.51,16993.74805,1.35,"Ti",0.0598839952543546
"ARD1E",295.6,5500.51,16993.74805,1.35,"V",-3.24578095968624
"ARD1E",295.6,5500.51,16993.74805,1.35,"Mn",-0.0817133713130316
"ARD1E",295.6,5500.51,16993.74805,1.35,"Fe",3.92797299691652
"ARD1E",295.6,5500.51,16993.74805,1.35,"Co",-2.5198439563033
"ARD1E",295.6,5500.51,16993.74805,1.35,"Cu",0.116906567214042
"ARD1E",295.6,5500.51,16993.74805,1.35,"Zn",0.577046466937437
"ARD1E",295.6,5500.51,16993.74805,1.35,"Br",-0.201258521962814
"ARD1E",295.6,5500.51,16993.74805,1.35,"Sr",2.46420445909457
"ARD1E",295.6,5500.51,16993.74805,1.35,"Zr",0.569731145361065
"ARD1E",295.6,5500.51,16993.74805,1.35,"Os",-2.58653533080197
"ARD1E",295.6,5500.51,16993.74805,1.35,"Mo_inc",4.04278236973716
"ARD1E",295.6,5500.51,16993.74805,1.35,"Mo_coh",2.70103483575286
"ARD1E",295.6,5500.51,16993.74805,1.35,"inc_coh",3.825723249
"ARD1E",295.6,5500.51,16993.74805,1.35,"coh_inc",0.261388484
"ARD1E",295.8,5505.13,16169.98926,1.18,"Si",-3.6026660050261
"ARD1E",295.8,5505.13,16169.98926,1.18,"P",-3.14313367564766
"ARD1E",295.8,5505.13,16169.98926,1.18,"K",-2.30338302089584
"ARD1E",295.8,5505.13,16169.98926,1.18,"Ca",1.04412585565281
"ARD1E",295.8,5505.13,16169.98926,1.18,"Ti",-0.445665583875985
"ARD1E",295.8,5505.13,16169.98926,1.18,"V",-2.8686968299459
"ARD1E",295.8,5505.13,16169.98926,1.18,"Mn",-0.207039668413398
"ARD1E",295.8,5505.13,16169.98926,1.18,"Fe",3.45823945344971
"ARD1E",295.8,5505.13,16169.98926,1.18,"Co",-1.19722352659234
"ARD1E",295.8,5505.13,16169.98926,1.18,"Cu",0.0608956411035484
"ARD1E",295.8,5505.13,16169.98926,1.18,"Zn",0.0778451994173217
"ARD1E",295.8,5505.13,16169.98926,1.18,"Br",-0.20983687303446
"ARD1E",295.8,5505.13,16169.98926,1.18,"Sr",2.17987630349075
"ARD1E",295.8,5505.13,16169.98926,1.18,"Zr",0.600782059132663
"ARD1E",295.8,5505.13,16169.98926,1.18,"Os",NA
"ARD1E",295.8,5505.13,16169.98926,1.18,"Mo_inc",3.94210692295979
"ARD1E",295.8,5505.13,16169.98926,1.18,"Mo_coh",2.61377374822506
"ARD1E",295.8,5505.13,16169.98926,1.18,"inc_coh",3.774746298
"ARD1E",295.8,5505.13,16169.98926,1.18,"coh_inc",0.264918466
"ARD1E",296,5509.75,17407.12695,1.21,"Si",-3.36653702717413
"ARD1E",296,5509.75,17407.12695,1.21,"P",NA
"ARD1E",296,5509.75,17407.12695,1.21,"K",-2.31671490267545
"ARD1E",296,5509.75,17407.12695,1.21,"Ca",1.09991828711654
"ARD1E",296,5509.75,17407.12695,1.21,"Ti",-0.658486826071921
"ARD1E",296,5509.75,17407.12695,1.21,"V",-2.67338984661419
"ARD1E",296,5509.75,17407.12695,1.21,"Mn",-0.218696975422682
"ARD1E",296,5509.75,17407.12695,1.21,"Fe",3.46808416424906
"ARD1E",296,5509.75,17407.12695,1.21,"Co",-0.812637505899179
"ARD1E",296,5509.75,17407.12695,1.21,"Cu",0.158421955516742
"ARD1E",296,5509.75,17407.12695,1.21,"Zn",0.213005762902339
"ARD1E",296,5509.75,17407.12695,1.21,"Br",-0.0777798367578635
"ARD1E",296,5509.75,17407.12695,1.21,"Sr",2.08980107189779
"ARD1E",296,5509.75,17407.12695,1.21,"Zr",0.425199812379513
"ARD1E",296,5509.75,17407.12695,1.21,"Os",-3.19218364002935
"ARD1E",296,5509.75,17407.12695,1.21,"Mo_inc",3.61906073857194
"ARD1E",296,5509.75,17407.12695,1.21,"Mo_coh",2.24293476801083
"ARD1E",296,5509.75,17407.12695,1.21,"inc_coh",3.959532531
"ARD1E",296,5509.75,17407.12695,1.21,"coh_inc",0.252555066
"ARD1E",296.2,5514.37,15459.62207,1.19,"Si",-2.57269816511789
"ARD1E",296.2,5514.37,15459.62207,1.19,"P",-2.97816327322606
"ARD1E",296.2,5514.37,15459.62207,1.19,"K",-2.54529919092978
"ARD1E",296.2,5514.37,15459.62207,1.19,"Ca",1.70358207698811
"ARD1E",296.2,5514.37,15459.62207,1.19,"Ti",-0.525005321752637
"ARD1E",296.2,5514.37,15459.62207,1.19,"V",-3.06517465021569
"ARD1E",296.2,5514.37,15459.62207,1.19,"Mn",0.184142200153749
"ARD1E",296.2,5514.37,15459.62207,1.19,"Fe",3.35799852074871
"ARD1E",296.2,5514.37,15459.62207,1.19,"Co",-1.53124429028973
"ARD1E",296.2,5514.37,15459.62207,1.19,"Cu",0.397716300451808
"ARD1E",296.2,5514.37,15459.62207,1.19,"Zn",0.594884365362757
"ARD1E",296.2,5514.37,15459.62207,1.19,"Br",0.185904315147149
"ARD1E",296.2,5514.37,15459.62207,1.19,"Sr",2.43422654958183
"ARD1E",296.2,5514.37,15459.62207,1.19,"Zr",0.466519220375837
"ARD1E",296.2,5514.37,15459.62207,1.19,"Os",-2.26439680546338
"ARD1E",296.2,5514.37,15459.62207,1.19,"Mo_inc",3.74571924646939
"ARD1E",296.2,5514.37,15459.62207,1.19,"Mo_coh",2.41128890171582
"ARD1E",296.2,5514.37,15459.62207,1.19,"inc_coh",3.797831875
"ARD1E",296.2,5514.37,15459.62207,1.19,"coh_inc",0.263308128
"ARD1E",296.4,5518.99,15409.42578,1.16,"Si",NA
"ARD1E",296.4,5518.99,15409.42578,1.16,"P",NA
"ARD1E",296.4,5518.99,15409.42578,1.16,"K",-2.40710245036721
"ARD1E",296.4,5518.99,15409.42578,1.16,"Ca",1.24772149933423
"ARD1E",296.4,5518.99,15409.42578,1.16,"Ti",-1.19601217827241
"ARD1E",296.4,5518.99,15409.42578,1.16,"V",-3.25440031075442
"ARD1E",296.4,5518.99,15409.42578,1.16,"Mn",-0.347954728027192
"ARD1E",296.4,5518.99,15409.42578,1.16,"Fe",3.01548480315761
"ARD1E",296.4,5518.99,15409.42578,1.16,"Co",-2.21294643592626
"ARD1E",296.4,5518.99,15409.42578,1.16,"Cu",0.148184996182586
"ARD1E",296.4,5518.99,15409.42578,1.16,"Zn",0.252157586565564
"ARD1E",296.4,5518.99,15409.42578,1.16,"Br",-0.0305369443751777
"ARD1E",296.4,5518.99,15409.42578,1.16,"Sr",2.19161841194097
"ARD1E",296.4,5518.99,15409.42578,1.16,"Zr",0.0718340324342819
"ARD1E",296.4,5518.99,15409.42578,1.16,"Os",-3.17435760308088
"ARD1E",296.4,5518.99,15409.42578,1.16,"Mo_inc",3.49913484154464
"ARD1E",296.4,5518.99,15409.42578,1.16,"Mo_coh",2.19717447964366
"ARD1E",296.4,5518.99,15409.42578,1.16,"inc_coh",3.676496872
"ARD1E",296.4,5518.99,15409.42578,1.16,"coh_inc",0.271998055
"ARD1E",296.6,5523.61,16691.86328,1.25,"Si",NA
"ARD1E",296.6,5523.61,16691.86328,1.25,"P",-3.42149391625635
"ARD1E",296.6,5523.61,16691.86328,1.25,"K",-3.08502167963513
"ARD1E",296.6,5523.61,16691.86328,1.25,"Ca",1.26310340336307
"ARD1E",296.6,5523.61,16691.86328,1.25,"Ti",-0.796825324093188
"ARD1E",296.6,5523.61,16691.86328,1.25,"V",-3.82695902436451
"ARD1E",296.6,5523.61,16691.86328,1.25,"Mn",-0.0136519918755225
"ARD1E",296.6,5523.61,16691.86328,1.25,"Fe",3.35196777494242
"ARD1E",296.6,5523.61,16691.86328,1.25,"Co",-1.39334566896406
"ARD1E",296.6,5523.61,16691.86328,1.25,"Cu",0.274030080576258
"ARD1E",296.6,5523.61,16691.86328,1.25,"Zn",0.573643995882306
"ARD1E",296.6,5523.61,16691.86328,1.25,"Br",0.327225538213606
"ARD1E",296.6,5523.61,16691.86328,1.25,"Sr",2.50240531135587
"ARD1E",296.6,5523.61,16691.86328,1.25,"Zr",0.679495188684423
"ARD1E",296.6,5523.61,16691.86328,1.25,"Os",-2.95149028701061
"ARD1E",296.6,5523.61,16691.86328,1.25,"Mo_inc",3.91916868733035
"ARD1E",296.6,5523.61,16691.86328,1.25,"Mo_coh",2.59774791185108
"ARD1E",296.6,5523.61,16691.86328,1.25,"inc_coh",3.748743719
"ARD1E",296.6,5523.61,16691.86328,1.25,"coh_inc",0.266756032
"ARD1E",296.8,5528.23,15972.39941,1.14,"Si",NA
"ARD1E",296.8,5528.23,15972.39941,1.14,"P",NA
"ARD1E",296.8,5528.23,15972.39941,1.14,"K",-2.46141045012655
"ARD1E",296.8,5528.23,15972.39941,1.14,"Ca",0.764937389580356
"ARD1E",296.8,5528.23,15972.39941,1.14,"Ti",-1.01449146719022
"ARD1E",296.8,5528.23,15972.39941,1.14,"V",-3.33687918748045
"ARD1E",296.8,5528.23,15972.39941,1.14,"Mn",-0.570560078254259
"ARD1E",296.8,5528.23,15972.39941,1.14,"Fe",3.23379366875478
"ARD1E",296.8,5528.23,15972.39941,1.14,"Co",-1.54511971825239
"ARD1E",296.8,5528.23,15972.39941,1.14,"Cu",-0.0578494397924976
"ARD1E",296.8,5528.23,15972.39941,1.14,"Zn",0.109928705433762
"ARD1E",296.8,5528.23,15972.39941,1.14,"Br",-0.223363878270071
"ARD1E",296.8,5528.23,15972.39941,1.14,"Sr",2.05082174020228
"ARD1E",296.8,5528.23,15972.39941,1.14,"Zr",0.386401693350823
"ARD1E",296.8,5528.23,15972.39941,1.14,"Os",-3.28808902331101
"ARD1E",296.8,5528.23,15972.39941,1.14,"Mo_inc",3.65916165636905
"ARD1E",296.8,5528.23,15972.39941,1.14,"Mo_coh",2.29271838898638
"ARD1E",296.8,5528.23,15972.39941,1.14,"inc_coh",3.921378568
"ARD1E",296.8,5528.23,15972.39941,1.14,"coh_inc",0.255012359
"ARD1E",297,5532.85,15435.92578,1,"Si",-2.53455703497732
"ARD1E",297,5532.85,15435.92578,1,"P",-2.94002214308549
"ARD1E",297,5532.85,15435.92578,1,"K",-2.83466162742766
"ARD1E",297,5532.85,15435.92578,1,"Ca",1.4301286971082
"ARD1E",297,5532.85,15435.92578,1,"Ti",-0.126611426325452
"ARD1E",297,5532.85,15435.92578,1,"V",-4.22095598854755
"ARD1E",297,5532.85,15435.92578,1,"Mn",-0.0132827410184486
"ARD1E",297,5532.85,15435.92578,1,"Fe",3.79470162600979
"ARD1E",297,5532.85,15435.92578,1,"Co",-0.819758606885397
"ARD1E",297,5532.85,15435.92578,1,"Cu",0.188199313514581
"ARD1E",297,5532.85,15435.92578,1,"Zn",0.49037439326893
"ARD1E",297,5532.85,15435.92578,1,"Br",-0.780537893732116
"ARD1E",297,5532.85,15435.92578,1,"Sr",2.6137983975501
"ARD1E",297,5532.85,15435.92578,1,"Zr",1.04173420035733
"ARD1E",297,5532.85,15435.92578,1,"Os",-2.19280774125527
"ARD1E",297,5532.85,15435.92578,1,"Mo_inc",4.09117911910086
"ARD1E",297,5532.85,15435.92578,1,"Mo_coh",2.81307945634491
"ARD1E",297,5532.85,15435.92578,1,"inc_coh",3.589811387
"ARD1E",297,5532.85,15435.92578,1,"coh_inc",0.278566167
"ARD1E",297.2,5537.47,16520.37109,1.35,"Si",-3.13682933594613
"ARD1E",297.2,5537.47,16520.37109,1.35,"P",-4.23544162461423
"ARD1E",297.2,5537.47,16520.37109,1.35,"K",-2.34837197558186
"ARD1E",297.2,5537.47,16520.37109,1.35,"Ca",1.07776435442755
"ARD1E",297.2,5537.47,16520.37109,1.35,"Ti",-0.343621326503608
"ARD1E",297.2,5537.47,16520.37109,1.35,"V",-3.13682933594613
"ARD1E",297.2,5537.47,16520.37109,1.35,"Mn",-0.161299769709654
"ARD1E",297.2,5537.47,16520.37109,1.35,"Fe",3.74683814750692
"ARD1E",297.2,5537.47,16520.37109,1.35,"Co",-0.889052479447074
"ARD1E",297.2,5537.47,16520.37109,1.35,"Cu",0.0979198380783659
"ARD1E",297.2,5537.47,16520.37109,1.35,"Zn",0.454069709807607
"ARD1E",297.2,5537.47,16520.37109,1.35,"Br",-0.0579821556816276
"ARD1E",297.2,5537.47,16520.37109,1.35,"Sr",2.59651194095162
"ARD1E",297.2,5537.47,16520.37109,1.35,"Zr",0.939577525589308
"ARD1E",297.2,5537.47,16520.37109,1.35,"Os",-1.68599645368866
"ARD1E",297.2,5537.47,16520.37109,1.35,"Mo_inc",4.18201962540299
"ARD1E",297.2,5537.47,16520.37109,1.35,"Mo_coh",2.90072331535461
"ARD1E",297.2,5537.47,16520.37109,1.35,"inc_coh",3.601305109
"ARD1E",297.2,5537.47,16520.37109,1.35,"coh_inc",0.277677111
"ARD1E",297.4,5542.09,16707.36133,1.21,"Si",NA
"ARD1E",297.4,5542.09,16707.36133,1.21,"P",-3.41804226459524
"ARD1E",297.4,5542.09,16707.36133,1.21,"K",NA
"ARD1E",297.4,5542.09,16707.36133,1.21,"Ca",0.0864081503851777
"ARD1E",297.4,5542.09,16707.36133,1.21,"Ti",-1.42083882115238
"ARD1E",297.4,5542.09,16707.36133,1.21,"V",-3.5898925215219
"ARD1E",297.4,5542.09,16707.36133,1.21,"Mn",-0.720574172823566
"ARD1E",297.4,5542.09,16707.36133,1.21,"Fe",2.83700038487963
"ARD1E",297.4,5542.09,16707.36133,1.21,"Co",-1.71809034462031
"ARD1E",297.4,5542.09,16707.36133,1.21,"Cu",-0.381067032507199
"ARD1E",297.4,5542.09,16707.36133,1.21,"Zn",-0.19706338953026
"ARD1E",297.4,5542.09,16707.36133,1.21,"Br",-0.128070518043309
"ARD1E",297.4,5542.09,16707.36133,1.21,"Sr",2.05422840907623
"ARD1E",297.4,5542.09,16707.36133,1.21,"Zr",0.434342474513175
"ARD1E",297.4,5542.09,16707.36133,1.21,"Os",NA
"ARD1E",297.4,5542.09,16707.36133,1.21,"Mo_inc",3.75385707060323
"ARD1E",297.4,5542.09,16707.36133,1.21,"Mo_coh",2.40780257533672
"ARD1E",297.4,5542.09,16707.36133,1.21,"inc_coh",3.842236025
"ARD1E",297.4,5542.09,16707.36133,1.21,"coh_inc",0.260265115
"ARD1E",297.6,5546.71,16542.36914,1.39,"Si",NA
"ARD1E",297.6,5546.71,16542.36914,1.39,"P",NA
"ARD1E",297.6,5546.71,16542.36914,1.39,"K",NA
"ARD1E",297.6,5546.71,16542.36914,1.39,"Ca",-0.254949380319246
"ARD1E",297.6,5546.71,16542.36914,1.39,"Ti",-1.70145108805653
"ARD1E",297.6,5546.71,16542.36914,1.39,"V",-3.39211444041321
"ARD1E",297.6,5546.71,16542.36914,1.39,"Mn",-0.970038369417628
"ARD1E",297.6,5546.71,16542.36914,1.39,"Fe",2.48562134136643
"ARD1E",297.6,5546.71,16542.36914,1.39,"Co",-1.87952635396903
"ARD1E",297.6,5546.71,16542.36914,1.39,"Cu",-0.836080446609629
"ARD1E",297.6,5546.71,16542.36914,1.39,"Zn",-0.474343708328934
"ARD1E",297.6,5546.71,16542.36914,1.39,"Br",-0.579473250432206
"ARD1E",297.6,5546.71,16542.36914,1.39,"Sr",1.82969562819553
"ARD1E",297.6,5546.71,16542.36914,1.39,"Zr",0.171986412185795
"ARD1E",297.6,5546.71,16542.36914,1.39,"Os",NA
"ARD1E",297.6,5546.71,16542.36914,1.39,"Mo_inc",3.47132717834963
"ARD1E",297.6,5546.71,16542.36914,1.39,"Mo_coh",2.12934647744903
"ARD1E",297.6,5546.71,16542.36914,1.39,"inc_coh",3.826615385
"ARD1E",297.6,5546.71,16542.36914,1.39,"coh_inc",0.261327544
"ARD1E",297.8,5551.33,16218.88574,1.35,"Si",NA
"ARD1E",297.8,5551.33,16218.88574,1.35,"P",-3.78728098974412
"ARD1E",297.8,5551.33,16218.88574,1.35,"K",NA
"ARD1E",297.8,5551.33,16218.88574,1.35,"Ca",0.183010923808005
"ARD1E",297.8,5551.33,16218.88574,1.35,"Ti",-1.18459130429973
"ARD1E",297.8,5551.33,16218.88574,1.35,"V",-2.83176954471668
"ARD1E",297.8,5551.33,16218.88574,1.35,"Mn",-0.552531815719626
"ARD1E",297.8,5551.33,16218.88574,1.35,"Fe",3.01065942323081
"ARD1E",297.8,5551.33,16218.88574,1.35,"Co",-1.51515510423478
"ARD1E",297.8,5551.33,16218.88574,1.35,"Cu",-0.128860743114889
"ARD1E",297.8,5551.33,16218.88574,1.35,"Zn",0.221868726414752
"ARD1E",297.8,5551.33,16218.88574,1.35,"Br",0.269707785934215
"ARD1E",297.8,5551.33,16218.88574,1.35,"Sr",2.54404290837404
"ARD1E",297.8,5551.33,16218.88574,1.35,"Zr",0.629147071647097
"ARD1E",297.8,5551.33,16218.88574,1.35,"Os",-3.52491672527663
"ARD1E",297.8,5551.33,16218.88574,1.35,"Mo_inc",4.00490276796339
"ARD1E",297.8,5551.33,16218.88574,1.35,"Mo_coh",2.66176661973414
"ARD1E",297.8,5551.33,16218.88574,1.35,"inc_coh",3.831039393
"ARD1E",297.8,5551.33,16218.88574,1.35,"coh_inc",0.261025768
"ARD1E",298,5555.95,16325.2793,1.32,"Si",NA
"ARD1E",298,5555.95,16325.2793,1.32,"P",NA
"ARD1E",298,5555.95,16325.2793,1.32,"K",-2.87735606741467
"ARD1E",298,5555.95,16325.2793,1.32,"Ca",0.21652326727885
"ARD1E",298,5555.95,16325.2793,1.32,"Ti",-1.53907092548113
"ARD1E",298,5555.95,16325.2793,1.32,"V",-3.77814261275286
"ARD1E",298,5555.95,16325.2793,1.32,"Mn",-0.854154244057705
"ARD1E",298,5555.95,16325.2793,1.32,"Fe",2.88567753723016
"ARD1E",298,5555.95,16325.2793,1.32,"Co",-0.940414588342112
"ARD1E",298,5555.95,16325.2793,1.32,"Cu",-0.410846782766381
"ARD1E",298,5555.95,16325.2793,1.32,"Zn",0.0898481225247876
"ARD1E",298,5555.95,16325.2793,1.32,"Br",-0.190359275510287
"ARD1E",298,5555.95,16325.2793,1.32,"Sr",2.2232722652083
"ARD1E",298,5555.95,16325.2793,1.32,"Zr",0.496384468014451
"ARD1E",298,5555.95,16325.2793,1.32,"Os",-1.49106170629477
"ARD1E",298,5555.95,16325.2793,1.32,"Mo_inc",3.74546336478372
"ARD1E",298,5555.95,16325.2793,1.32,"Mo_coh",2.42423717757966
"ARD1E",298,5555.95,16325.2793,1.32,"inc_coh",3.748014328
"ARD1E",298,5555.95,16325.2793,1.32,"coh_inc",0.266807945
"ARD1E",298.2,5560.57,16895.34961,1.3,"Si",NA
"ARD1E",298.2,5560.57,16895.34961,1.3,"P",NA
"ARD1E",298.2,5560.57,16895.34961,1.3,"K",NA
"ARD1E",298.2,5560.57,16895.34961,1.3,"Ca",0.152704583168571
"ARD1E",298.2,5560.57,16895.34961,1.3,"Ti",-1.29890924407196
"ARD1E",298.2,5560.57,16895.34961,1.3,"V",-3.41917278027205
"ARD1E",298.2,5560.57,16895.34961,1.3,"Mn",-0.795108235242936
"ARD1E",298.2,5560.57,16895.34961,1.3,"Fe",2.88061863636915
"ARD1E",298.2,5560.57,16895.34961,1.3,"Co",-1.1461881570543
"ARD1E",298.2,5560.57,16895.34961,1.3,"Cu",-0.649191621439353
"ARD1E",298.2,5560.57,16895.34961,1.3,"Zn",-0.17397964708648
"ARD1E",298.2,5560.57,16895.34961,1.3,"Br",-0.380620509535134
"ARD1E",298.2,5560.57,16895.34961,1.3,"Sr",2.17259126143262
"ARD1E",298.2,5560.57,16895.34961,1.3,"Zr",0.257127891635022
"ARD1E",298.2,5560.57,16895.34961,1.3,"Os",-3.30138974461567
"ARD1E",298.2,5560.57,16895.34961,1.3,"Mo_inc",3.51030321992794
"ARD1E",298.2,5560.57,16895.34961,1.3,"Mo_coh",2.1912143467846
"ARD1E",298.2,5560.57,16895.34961,1.3,"inc_coh",3.740012199
"ARD1E",298.2,5560.57,16895.34961,1.3,"coh_inc",0.267378807
"ARD1E",298.4,5565.19,16905.35156,1.32,"Si",NA
"ARD1E",298.4,5565.19,16905.35156,1.32,"P",-3.43051417943943
"ARD1E",298.4,5565.19,16905.35156,1.32,"K",-2.44190278598564
"ARD1E",298.4,5565.19,16905.35156,1.32,"Ca",0.702650374632257
"ARD1E",298.4,5565.19,16905.35156,1.32,"Ti",-0.453709915770954
"ARD1E",298.4,5565.19,16905.35156,1.32,"V",-3.71819625189121
"ARD1E",298.4,5565.19,16905.35156,1.32,"Mn",-0.469761624781461
"ARD1E",298.4,5565.19,16905.35156,1.32,"Fe",3.51754295881608
"ARD1E",298.4,5565.19,16905.35156,1.32,"Co",-1.10323647385501
"ARD1E",298.4,5565.19,16905.35156,1.32,"Cu",-0.143979706097411
"ARD1E",298.4,5565.19,16905.35156,1.32,"Zn",0.101345900742774
"ARD1E",298.4,5565.19,16905.35156,1.32,"Br",-0.00869751057453527
"ARD1E",298.4,5565.19,16905.35156,1.32,"Sr",2.57768456665972
"ARD1E",298.4,5565.19,16905.35156,1.32,"Zr",0.662788173204231
