"P","S","Si","K","Ca","Ti","V","Mn","Fe","Co","Cu","Zn","Br","Sr","Zr","Mo inc","Mo coh","coh_inc","cps_sum","depth","label"
0.000627582239422624,0.00209194079807541,0.00172585115841222,0.00491606087547722,0.113696982375399,0.0355106950473302,0.00146435855865279,0.0181998849432561,1.10480623398358,0.0124993462685006,0.0190366612624863,0.0206056168610428,0.0146958841064798,0.172951205480885,0.0481146383557345,1,0.272004602269756,0.272004602269756,54994,302.06,"S1"
0.000511538024326475,0.00278504035466636,0.0020461520973059,0.00443332954416278,0.111913152210981,0.0359213368193702,0.000227350233033989,0.021029896555644,1.17119472547459,0.00767307036489712,0.0192679322496306,0.0215414345799704,0.0159713538706377,0.163066954643628,0.0450721836989883,1,0.279640786631806,0.279640786631806,51643,304,"S1"
0,0.000618735305036505,0.000618735305036505,0.00228932062863507,0.0866848162356144,0.0277193416656354,0,0.014169038485336,0.88423462442767,0.00389803242172998,0.0140452914243287,0.0222744709813142,0.0121890855092192,0.145835911397104,0.0443014478406138,1,0.274161613661676,0.274161613661676,41584,306,"S1"
0.00138520143137481,0.000865750894609258,0.00126976797876024,0.00230866905229135,0.0995036361537574,0.029897264227173,0.0017892185155258,0.0153526491977375,0.920408634422256,0.00969641001962369,0.0156412328292739,0.017892185155258,0.0173150178921852,0.153699642156297,0.0493478009927277,1,0.279060371695717,0.279060371695717,45800,308,"S1"
0.000317948174447565,0.00227862858354088,0.00164273223464575,0.00466323989189762,0.110063059721265,0.0340734460282974,0.00196068040909332,0.0193418472788935,1.13470404324095,0.0117640824545599,0.0172751841449844,0.0217264585872503,0.0134598060516136,0.165227067987918,0.0454665889460018,1,0.278840548990515,0.278840548990515,54461,310,"S1"
0.000951575385916684,0.00195601607105096,0.00174455487418059,0.00417635863818989,0.117043772467752,0.036159864664834,0.00259039966166209,0.0177627405371114,1.17429689152041,0.0109431169380419,0.0199302178050328,0.0237365193486995,0.0149080143793614,0.171230704165786,0.0431380841615564,1,0.284362444491436,0.284362444491436,56172,312,"S1"
0,0.0017499294383291,0.00158058142816822,0.00220152413209145,0.0641264465142535,0.0257408975444539,0,0.012701100762066,0.926615862263618,0.0109511713237369,0.0177815410668925,0.0152977702511995,0.0129833474456675,0.149477843635337,0.053457521874118,1,0.300141123341801,0.300141123341801,46704,314,"S1"
0.000871269875844043,0.00168808538444783,0.00272271836201263,0.00386626007405794,0.0848399041603137,0.0341973426268787,0.0010346329775648,0.0167719451099978,1.00909387932912,0.00876715312568068,0.0102918754084078,0.0169353082117186,0.0149204966238292,0.165813548246569,0.0524940100196036,1,0.290296231757787,0.290296231757787,50373,316,"S1"
0.00109427148875636,0.00131312578650763,0.00158669365869672,0.00300924659407999,0.115007933468293,0.0348525469168901,0,0.0175630573945396,1.09667888603162,0.0137331071838923,0.0235815505826996,0.0228155605405701,0.0208458718608087,0.166219839142091,0.0428407287848115,1,0.278382666739618,0.278382666739618,52643,322,"S1"
0.000781983109164842,0.00125117297466375,0.00145970180377437,0.0051089563132103,0.107600875821082,0.0381607757272443,0.00140756959649672,0.0211656761547284,1.24908768637264,0.0134501094776353,0.0155875299760192,0.0186633302054009,0.0148055468668543,0.151548326556146,0.0435303930768429,1,0.279167969971849,0.279167969971849,57426,324,"S1"
0.00128249395748039,0.00113451388546342,0.00088788043210181,0.00424209539781976,0.0969269471711143,0.0287574606619642,0.000295960144033937,0.0172150150446407,0.971045232575346,0.00710304345681448,0.0174616484980023,0.0160805011591772,0.0178069353327085,0.160805011591772,0.0407438464953386,1,0.277807921866522,0.277807921866522,54605,326,"S1"
0.00104341514312934,0.00117951277049403,0.00213219616204691,0.00267658667150569,0.108832736015969,0.0276731842308216,0.00172390327995282,0.0179195209363517,0.97382388967019,0.0133829333575285,0.0167400081658576,0.0203692782289162,0.0141087873701402,0.151567391008483,0.0493580728575965,1,0.271832327723087,0.271832327723087,59642,328,"S1"
0.00144271429282125,0.00228844336102681,0.0015422118302572,0.00393015272871996,0.111437241928262,0.0369633351574549,0.00248743843589871,0.0176608128948809,1.06711108900055,0.00940251728769713,0.0170140789015472,0.0189542808815482,0.0197502611810358,0.171832247151883,0.0518879657728471,1,0.27356847918014,0.27356847918014,57412,330,"S1"
0.00103594737387341,0.000414378949549363,0.000310784212162022,0.004713560551124,0.0841707241272143,0.0262612659276909,0.000258986843468352,0.0145032632342277,0.914689733761525,0.00694084740495183,0.0120169895369315,0.0163161711385062,0.0120169895369315,0.133171034911427,0.0444939397078628,1,0.293121309437481,0.293121309437481,50201,332,"S1"
0,0.00189609404626469,0.00241751990898749,0.00279673871824042,0.101583238528631,0.0231323473644293,0.000426621160409556,0.0172070534698521,0.835466439135381,0.0108551384148654,0.0196719757299962,0.0253128555176337,0.00891164201744406,0.153773227152067,0.0447004171406902,1,0.276640121350019,0.276640121350019,54021,334,"S1"
0.000857346987377947,0.00242914979757085,0.00100023815194094,0.00376280066682543,0.0953560371517028,0.0258156703977137,0.00271493212669683,0.0137175517980472,0.890688259109312,0.0112884020004763,0.0190521552750655,0.0229102167182663,0.0180519171231246,0.173136461062158,0.0428197189807097,1,0.272683972374375,0.272683972374375,55371,336,"S1"
0.000434488751568987,0.0014965723665154,0.00255865598146181,0.00415178140388143,0.0905184899102057,0.0331659747030994,0.00178623153422806,0.0171381674229989,1.06232499758617,0.00830356280776287,0.018924398957227,0.0209520131312156,0.0137588104663513,0.159553924881723,0.0500627594863377,1,0.273969296128222,0.273969296128222,57873,338,"S1"
0.000246633453361614,0.00202239431756523,0.00103586050411878,0.00310758151235634,0.1008730824249,0.0381788585803778,0.00143047402949736,0.0192374093622059,1.26133280718197,0.012676959502787,0.0145513737483352,0.0214571104424604,0.00942139791841365,0.161643565333202,0.0464657426133281,1,0.28456567848863,0.28456567848863,60932,340,"S1"
0,0.000757996866946283,0.00090959624033554,0.00328465309010056,0.136843701046036,0.0352721208752337,0.000859063115872454,0.0197079185406034,1.17954419121734,0.00727676992268432,0.0243064328667442,0.0274394865834555,0.0166759310728182,0.172671686290363,0.041942493304361,1,0.275456061448279,0.275456061448279,58875,342,"S1"
0.00155295579252511,0.00196707733719847,0.00150119059944094,0.00419298063981779,0.127031783828554,0.0303861683404079,0.00176001656486179,0.0196190081789005,1.06517237809297,0.00688477068019464,0.0198260689512372,0.0262967180867585,0.0135624805880526,0.165752148255513,0.0465886737757532,1,0.280153224971529,0.280153224971529,55206,344,"S1"
0.000332601609791791,0.00179604869287567,0.00106432515133373,0.00365861770770971,0.0770305328277789,0.024878600412426,0.00172952837091732,0.0119071376305461,0.801237277988425,0.00831504024479478,0.00951240604004523,0.0162309585578394,0.011508015698796,0.142885651566554,0.040843477682432,1,0.278187986429854,0.278187986429854,37159,348,"S1"
0.000609182034667996,0.00110760369939636,0.00121836406933599,0.00409813368776652,0.0961400011076037,0.035554078750623,0.00099684332945672,0.0166140554909453,1.1862435620535,0.0132358642077865,0.0197153458492551,0.0189954034446475,0.0150634103117904,0.144210001661406,0.0446364290856731,1,0.285484853519411,0.285484853519411,52802,350,"S1"
0.0010097610232245,0.00218781555031976,0.00224391338494334,0.00403904409289801,0.11286884326265,0.0402221474251094,0.00201952204644901,0.0195220464490071,1.28576236957253,0.00931224054751487,0.0107146864131045,0.0230562100302928,0.0136878716481544,0.153090990687759,0.0451587568719847,1,0.278750140244587,0.278750140244587,54318,352.06,"S1"
0.000420067210753721,0.0028804608737398,0.00072011521843495,0.00396063370139222,0.105916946711474,0.039066250600096,0.00228036485837734,0.0196831493038886,1.27298367738838,0.0104416706673068,0.0085213634181469,0.0193230916946711,0.0102016322611618,0.156204992798848,0.0495079212674028,1,0.291826692270763,0.291826692270763,50624,354.06,"S1"
0.000817271674725873,0.0023837090512838,0.00211128515970851,0.00456310018388613,0.115848259892393,0.0417489613839134,0.00292855683443438,0.0188653544915889,1.29060818633794,0.0136893005516584,0.00810461077436491,0.0190696724102704,0.00864945855751549,0.151127153851393,0.0462439555949057,1,0.304910440645645,0.304910440645645,44987,356.06,"S1"
0.000277392510402219,0,0.000554785020804438,0.00332871012482663,0.0625242718446602,0.0252981969486824,0.000554785020804438,0.0115395284327323,0.900360610263523,0.00965325936199723,0.00882108183079057,0.00965325936199723,0.00793342579750347,0.121997226074896,0.0431622746185853,1,0.279778085991678,0.279778085991678,45220,358.06,"S1"
0.000242848122784011,0.00145708873670407,0.00135994948759046,0.0044684054592258,0.0612948661906843,0.0281218126183885,0.00184564573315848,0.0152508621108359,1.00500267132935,0.004419835834669,0.00636262081694109,0.0106367477779397,0.0172907863422216,0.100879110204478,0.0375928894069649,1,0.280586721064646,0.280586721064646,53675,360,"S1"
0.000615163787358384,0.0025631824473266,0.00194801865996822,0.00215307325575434,0.0629004972573948,0.0306043984210796,0.00312708258573845,0.0113805300661301,1.00927872045932,0.00974009329984108,0.00794586558671246,0.0089711385656431,0.0132772850771518,0.103091198031476,0.0424463013277285,1,0.266827292766699,0.266827292766699,50950,362,"S1"
0.000826218672541999,0.00160653630772055,0.00156063527035711,0.00234095290553566,0.0379601578995685,0.0167997796750207,0.000367208298907555,0.00821628568805655,0.687138529330763,0.0100064261452309,0.00559992655834022,0.00596713485724777,0.0102359313320481,0.0908381529422565,0.0403470118424676,1,0.266593225006885,0.266593225006885,48333,364,"S1"
0.000294228910092052,0.0015552099533437,0.00180740616199403,0.00243789668361986,0.0529612038165693,0.0204699256021184,0.000714555924509268,0.0104661426589887,0.877012315581522,0.0109285023748476,0.00626287251481653,0.00622083981337481,0.00987768483880459,0.0936488588121559,0.0422428649489303,1,0.26514228069438,0.26514228069438,57862,366,"S1"
0.000397120873665922,0.00178704393149665,0.00143956316703897,0.00436832961032514,0.0708860759493671,0.0340531149168528,0.00312732688011914,0.0139985107967238,1.22204020848846,0.00843881856540084,0.00987838173243981,0.00863737900223381,0.0148423926532638,0.0909406800694962,0.0366840407048896,1,0.264333581533879,0.264333581533879,57026,368,"S1"
0.00146056475170399,0.00165530671859786,0.00189873417721519,0.00686465433300876,0.104138266796495,0.0438656280428432,0.00136319376825706,0.0201557935735151,1.46236611489776,0.0119279454722493,0.00822784810126582,0.0127555988315482,0.0163096397273612,0.105258033106134,0.0396299902629017,1,0.282035053554041,0.282035053554041,64927,370.16,"S1"
0.000602167804094741,0.00120433560818948,0.00110397430750703,0.00275993576876756,0.0573564833400241,0.0266961059815335,0.0010537936571658,0.0118928141308711,0.999096748293858,0.0100361300682457,0.00366318747490967,0.00557005218787635,0.00727619429947812,0.0998093135287033,0.039993978321959,1,0.287133681252509,0.287133681252509,51445,372.06,"S1"
0.0003295978905735,0.00214238628872775,0.00137332454405625,0.00615249395737201,0.0816304108987036,0.037793891452428,0.001538123489343,0.0189518787079763,1.33954076027247,0.012964183695891,0.00944847286310701,0.00785541639200176,0.0155460338387168,0.112118215776752,0.0478466271149198,1,0.276148099318831,0.276148099318831,54942,374,"S1"
0.000614387846291332,0.0015638963360143,0.000893655049151028,0.00318364611260054,0.0492068811438785,0.0231233243967828,0.00234584450402145,0.010109472743521,0.80674709562109,0.00837801608579089,0.00541778373547811,0.0072609472743521,0.01468945487042,0.0934986595174263,0.0470285969615728,1,0.288259606791778,0.288259606791778,42715,376,"S1"
0.000647023691021302,0.00248855265777424,0.00263786581724069,0.00343420266772845,0.0609197690623134,0.0275233923949831,0.00124427632888712,0.0122436790762493,0.941966952020705,0.0137368106709138,0.00796336850487756,0.00945650009954211,0.00910810272745371,0.0951622536332869,0.0382241688234123,1,0.283695002986263,0.283695002986263,51003,378.06,"S1"
0.000619674670797831,0.00067131422669765,0.000309837335398916,0.00196230312419313,0.0571133488252001,0.0243222308288149,0.000568035114898012,0.0120320165246579,0.842137877614253,0.0107926671830622,0.00826232894397108,0.0096565969532662,0.0111025045184611,0.100852052672347,0.0485928221017299,1,0.276942938290731,0.276942938290731,47272,380.06,"S1"
0.000850204580477177,0.00116903129815612,0.00255061374143153,0.00302885381794994,0.0767841011743451,0.0357617301663213,0.00212551145119294,0.0157287847388278,1.24209575429088,0.00876773473617089,0.00696105000265689,0.0092459748126893,0.0107338328285244,0.0986237313353526,0.0427227801689782,1,0.274244114990169,0.274244114990169,54088,382.06,"S1"
0.00154278472643121,0.00176318254449281,0.00198358036255441,0.00154278472643121,0.0483773210645215,0.0250702518045071,0.00187338145352361,0.00964240454019505,0.784285635572208,0.00837511708634085,0.00705273017797124,0.00721802854151744,0.0133891674472423,0.0930078792219957,0.0469998347016365,1,0.296435065292854,0.296435065292854,43212,384.06,"S1"
0.00106615220591968,0.00208153525917652,0.00284307254911916,0.00274153424379347,0.0618368279433416,0.0294461085444484,0.00121845966390821,0.0134538254556531,0.994212316596436,0.00720921967812357,0.00741229628877494,0.0079707569680662,0.0142153627455958,0.0992536934558562,0.038889170939737,1,0.264811900289384,0.264811900289384,51116,386,"S1"
0.000784682988072819,0.000627746390458255,0.00130780498012136,0.00381879054195438,0.0601590290855828,0.0335321196903118,0.00397572713956895,0.0132872985980331,1.05231219920485,0.00925925925925926,0.00810839087675246,0.00538815651810002,0.00847457627118644,0.10268884703913,0.0432098765432099,1,0.284944549068843,0.284944549068843,51026,388,"S1"
0,0.00202463303526236,0.00269951071368314,0.00449918452280524,0.0778358922445307,0.0356560373432315,0.0014622349699117,0.0161408244755638,1.2965524998594,0.00905460885214555,0.00719869523648839,0.00826725156065463,0.011191721500478,0.104099881896406,0.0439795287104212,1,0.28755413081379,0.28755413081379,52437,390,"S1"
0.000830656772621553,0.00182744489976742,0.00265810167238897,0.00354413556318529,0.0757005205449108,0.0341123047956584,0.00210433049064127,0.0134566397164692,1.13883043526415,0.011795326171226,0.00714364824454535,0.00703289400819581,0.00980174991693432,0.103887473695869,0.0463506479122826,1,0.276830213755676,0.276830213755676,50181,392.06,"S1"
0,0.00143124518330948,0.00209181988329847,0.00187162831663547,0.0798194429153363,0.0355058901244082,0.00203677199163272,0.0150280744247495,1.17086865573049,0.00919299790818012,0.00644060332489266,0.0106242430914896,0.0101838599581636,0.107288340856545,0.0416712539909721,1,0.273092590553782,0.273092590553782,50781,394,"S1"
0.00143000900376039,0.00127111911445368,0.00270112811821408,0.00556114612573487,0.0825697791430539,0.0386102431015306,0.00217149515385838,0.0167893649700757,1.1721307134156,0.00963931995127377,0.00858005402256236,0.0126052645516657,0.0108574757692919,0.127005984852497,0.0405698850696467,1,0.27355542608972,0.27355542608972,53882,396,"S1"
0.00181460759110842,0.0018650133575281,0.00226825948888553,0.00589747467110237,0.0918897121830737,0.0398709612379656,0.00231866525530521,0.0187005393417007,1.27566913654922,0.0143656434296083,0.00640153233529916,0.0106860224809718,0.00685518423307626,0.12540954685216,0.0421896264932708,1,0.28212107465094,0.28212107465094,58812,398,"S1"
0.000967533863685229,0.00112878950763277,0.00155880455815954,0.00580520318211137,0.0829391528703505,0.0370350462266179,0.00258009030316061,0.0133304665663298,1.20549344227048,0.0160180606321221,0.00731025585895506,0.00779402279079768,0.00929907546764137,0.116372823048807,0.0454740915932058,1,0.291657708019781,0.291657708019781,53518,400,"S1"
