"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Si","P","K","Ca","Ti","V","Mn","Fe","Co","Cu","Zn","Br","Sr","Zr","Os","Mo_inc","Mo_coh","inc_coh","coh_inc"
"ARD1D",245.8,"Unit 6","ARD NON GUANO",2,4974.38,16001.39648,1.14,NA,NA,-2.73079320293818,0.997024118902177,-0.701613496039232,-3.77224707776634,-0.627137403137749,3.11161388101636,-1.12135529050408,-0.617613521626494,-0.324024757459322,-1.27812377287342,1.63567179869678,0.138664198809114,NA,3.27018477120768,2.01974975371272,3.49186164801628,0.286380189366351
"ARD1D",246,"Unit 6","ARD NON GUANO",2,4976.41,15548.41797,1.16,NA,-4.02438703400424,-2.58930250871492,1.37241727925845,-0.0808653615167252,-3.43660036910212,-0.118382100901659,3.68348464653508,-0.68152522935505,-0.587179214819054,-0.350621217700354,-1.22710569917409,1.84151429012839,0.384768268057892,NA,3.54641697771381,2.2673672735946,3.59322347713386,0.278301643736796
"ARD1D",246.2,"Unit 6","ARD NON GUANO",2,4978.43,15863.2041,1.12,-4.72342762640119,NA,-1.86695742018071,1.58758096630732,-0.130330021647369,NA,-0.201639049352151,3.69800328302793,-0.78768809435573,-0.405939512864881,-0.148716647897809,-1.5966670904408,1.92995139883564,0.440214836820243,-3.62481533773308,3.5258338309107,2.30459648497189,3.39138145061181,0.29486509098515
"ARD1D",246.4,"Unit 6","ARD NON GUANO",2,4980.45,14957.44727,1.17,-3.23346223057539,-3.23346223057539,-1.28755208152007,1.798841363,0.767356273635889,-2.82799712246722,0.0884857794326264,4.41901562641658,-0.902706260614647,-1.27739971005606,-0.421481106624947,NA,2.02700491184155,0.958354674455532,-3.38761291040265,3.82891300586114,2.68370201819307,3.14310444316215,0.318156783550578
"ARD1D",246.6,"Unit 6","ARD NON GUANO",2,4982.48,15534.51758,1.24,NA,-3.91914171747643,-1.86268969402129,1.39719415457429,0.238319901535865,-2.05435711323348,-0.330584984990362,3.95022524331528,-1.2171705624506,-1.31309068432934,-0.90539093841976,-2.01297189707063,1.73430394301818,0.580667952853836,NA,3.44575068015819,2.26893571653626,3.24402539208364,0.308258992805755
"ARD1D",246.8,"Unit 6","ARD NON GUANO",2,4984.5,17017.54492,1.27,-2.91261913740353,-3.93427038493552,-1.65415814779353,1.57691570498563,0.104874627931969,-2.54797602381563,-0.0960135297469789,3.9177366043171,-0.697772958717495,-0.273561807788276,-0.0424500868248892,-1.0816389550222,2.40530475878342,0.840173642454054,-1.9883602358802,3.84231124917335,2.5415046802827,3.67225740201951,0.27231206599245
"ARD1D",247,"Unit 6","ARD NON GUANO",2,4986.52,16607.86719,1.22,-4.38905909676547,NA,-2.30961755508564,1.53021870836668,-0.421466240182515,-3.11609342095258,-0.0286939588727693,3.39968536810194,-2.38372552723936,-0.0268708043112547,0.076849021889112,-0.89688993689759,2.23234655499866,0.39485482466869,NA,3.65115764023614,2.28730442204596,3.91123514584084,0.25567370989274
"ARD1D",247.2,"Unit 6","ARD NON GUANO",2,4988.55,15072.24316,1.15,-3.34439334881325,-3.23316771370303,-1.71169857421488,1.51996865393288,0.054841323681055,-2.81031086288299,-0.0772877408494033,3.79666545838462,-0.779443991351715,-0.441034395390275,-0.226964140281741,-1.37358564813621,2.0379407190776,0.606850369768176,NA,3.64624223700644,2.33537765377272,3.7093793934525,0.269586875304564
"ARD1D",247.4,"Unit 6","ARD NON GUANO",2,4990.57,14729.66113,1.2,NA,-3.16763052414983,-2.03622841265873,1.56064185897225,0.155605316042617,-2.6080147362144,-0.17691079241938,3.91180657652192,-1.85929770449965,-0.716625426037508,-0.241784378060002,-3.21892381853738,1.73244557937937,0.675042403143526,NA,3.58877847233768,2.40109558617953,3.27947348340328,0.304926996684312
"ARD1D",247.6,"Unit 6","ARD NON GUANO",2,4992.59,14752.75781,1.15,NA,NA,-2.65849727824838,1.2363579235574,-0.198726601731925,-2.92512594150233,-0.326559973241809,3.62813455494371,-2.05429758370493,-1.00331334402608,-0.814912741155742,-1.85468452980092,1.35154017751372,0.31898435454441,NA,3.2348499612668,2.06625102158608,3.21748159335473,0.310802088834125
"ARD1D",247.8,"Unit 6","ARD NON GUANO",2,4994.62,15256.43359,1.25,-2.32858301864682,-3.65033885862914,-1.97636242505747,1.73606569490627,0.455055539779545,-2.35105587449888,-0.0149480894661904,4.06485908062835,-1.29896360146566,-0.964761513378989,-0.679924393059439,-1.47180641430507,1.75308899232151,0.629793468363401,NA,3.63915789070745,2.45872352180115,3.25578810890906,0.307145295255433
"ARD1D",248,"Unit 6","ARD NON GUANO",2,4996.64,15484.52344,1.21,-4.10833310448835,NA,-1.4692757748731,1.72019225675929,0.525007958466434,-3.1638714956475,-0.0235579932824042,4.11445067467906,-0.823134636689081,-0.786385094480339,-0.444771458358708,-0.781243694979921,1.94375606443606,0.851510022767797,-3.85701867620745,3.7799478099898,2.52272714190843,3.51563677467973,0.284443491774289
"ARD1D",248.2,"Unit 6","ARD NON GUANO",2,4998.66,14742.56055,1.16,NA,-3.64538096976364,-2.08723635171709,1.60863613788781,0.185070381970692,-2.03594305732954,-0.166708275933197,4.01221683345499,-0.852172960321126,-0.915351861942657,-0.474295808731791,-1.92559500016068,1.77699598987471,0.77245511760695,-2.28014001784158,3.61917424534538,2.40827559760079,3.35649960845732,0.297929425488481
"ARD1D",248.4,"Unit 6","ARD NON GUANO",2,5000.69,14669.96289,1.22,-3.11511546356246,-3.00975494790463,-1.64877839476903,1.79015931487597,0.555543444437952,-2.47912669684246,-0.0266014565574988,4.19977020284691,-2.0736615887343,-0.911737020651858,-0.753213793411991,-1.39036670461736,1.93188747470467,0.701375115144126,NA,3.69576174044319,2.53385877459875,3.19600938967136,0.312890194638267
"ARD1D",248.6,"Unit 6","ARD NON GUANO",2,5002.71,15028.54492,1.36,-3.13339165459311,NA,-1.77376554055538,1.58039689240181,0.355109458979633,-2.34016101547618,0.0247279608540225,4.05847353478648,-0.702552226075381,-0.930336156946094,-0.328437647851294,-0.794626905021558,1.89014254590339,0.653187466722536,-4.69153627263966,3.69081037600681,2.44195918350396,3.48633552762817,0.286834124849803
"ARD1D",248.8,"Unit 6","ARD NON GUANO",2,5004.74,15164.03906,1.25,-3.24704735534306,-3.50941161981055,-1.76894544497005,1.8126222733548,0.814721036444428,-3.3270900630166,0.0768812455282832,4.39066907732174,-0.828390091096261,-0.29454381633989,-0.31073850225987,-2.00533422303428,2.1282310523411,1.02747972542425,-1.73445926889888,3.97703351775371,2.79832245660112,3.25018221574344,0.30767505746482
"ARD1D",249,"Unit 6","ARD NON GUANO",2,5006.76,15713.91113,1.19,NA,NA,-2.25485417560552,0.787501414032808,-0.15293977807363,NA,-0.885752215026007,3.46713279916005,-1.21473809361902,-1.34311926026723,-0.921049997107031,-3.68766855236031,1.26648037093204,0.0247413991638217,NA,3.08142655802335,1.83283953074667,3.48541468064824,0.286909906460259
"ARD1D",249.2,"Unit 6","ARD NON GUANO",2,5008.78,14970.64746,1.24,-4.710798046535,NA,-1.88941916012579,1.50740358739732,-0.099645788869366,-2.95294012898263,-0.0511396752628439,3.6863044486231,-1.38576202583841,-0.551914963175333,-0.254127868865358,-0.886513955414865,1.66012980614214,0.216455638622199,NA,3.46260822104468,2.24935991124018,3.36439552097172,0.297230213798161
"ARD1D",249.4,"Unit 6","ARD NON GUANO",2,5010.81,14449.47266,1.12,NA,-3.56389010332514,-1.90933175561057,1.60834061704795,0.252976556619418,-2.66310355798695,-0.0352696907415444,4.08594902979986,-0.66500765576107,-0.686421750264887,-0.627581250241953,-1.72212021352243,1.72631754509466,0.58411673989039,-2.32217697101636,3.53632744883539,2.40087501118323,3.11258147343472,0.321276730757028
"ARD1D",249.6,"Unit 6","ARD NON GUANO",2,5012.83,14672.76172,1.03,-4.26238675550762,-3.23276733832646,-1.39448785346352,1.82028867165374,0.642888022930808,-1.794287224036,0.263740223140016,4.360930659867,-0.656888910332737,-0.908980037681816,-0.174731181436318,-2.04318327145263,2.05549969236807,0.922761912934776,-2.11062455224816,3.80426027635981,2.70796766523104,2.99304903250047,0.334107456690936
"ARD1D",249.8,"Unit 6","ARD NON GUANO",2,5014.85,15276.13086,1.24,-4.07805857044802,NA,-1.68016329764965,1.60649254228029,0.423337143037877,-2.84591488915539,-0.237071338136628,4.13427732371625,-0.293868936529762,-0.410840613115266,-0.313541702128466,-1.04723497708276,1.9777212585958,0.864603740062027,-4.41453080706924,3.75503212790979,2.55976099571315,3.30445359281437,0.302621892519395
"ARD1D",250,"Unit 6","ARD NON GUANO",2,5016.88,15287.0332,1.05,-3.27215939663537,-3.70747746789322,-2.77316823051638,1.6559464402564,0.250734920004304,-2.63963683789186,-0.0323282065911821,3.999544310252,-0.537028236930491,-0.579919801559804,-0.236075827557813,-1.05551673344205,1.90332544229694,0.809358152026975,NA,3.7145701461342,2.49983132804736,3.36941391941392,0.2967875197043
"ARD1D",250.2,"Unit 6","ARD NON GUANO",2,5018.57,16068.89258,1.17,-4.55074077692297,NA,-2.10839374155376,1.40466472036931,-0.150137756676148,NA,-0.237707013736036,3.62278770729055,-0.874440105015889,-0.72937213976295,-0.246675683718796,-1.36576650373045,1.89444980191043,0.551156108451615,-3.08440370812954,3.56308510446725,2.31149398675736,3.49590092447235,0.286049296477397
"ARD1D",250.4,"Unit 6","ARD NON GUANO",2,5020.27,16152.38672,1.13,-3.09825351267613,-3.65786930061155,-2.01564156535446,1.48135463526174,0.0857350531916321,NA,-0.305045503233612,3.8423837507806,-1.6101764572463,-0.305045503233612,-0.107294517874795,-0.859572221661563,2.13387317502231,0.690255782386649,-2.55925701194344,3.79022185951052,2.49433133768202,3.65424871385489,0.273654060876742
"ARD1D",250.6,"Unit 6","ARD NON GUANO",2,5021.97,15830.90527,1.1,NA,-3.92637911979368,-1.75162739830952,1.39125055778673,-0.0804959168700812,-2.2971385800634,-0.195877990988927,3.7978465557804,-0.790884903864533,-0.679888127892508,-0.198278952526465,-1.01402845517874,1.90872397218988,0.704458812942987,-2.9331273467834,3.65854638522526,2.40690050834601,3.49609236234458,0.286033633084388
"ARD1D",250.8,"Unit 6","ARD NON GUANO",2,5023.66,16161.18848,1.02,NA,NA,-2.91049257823591,1.28138784910724,-0.252704211914589,-2.6991834845687,-0.334294508238503,3.5198434080152,-1.74550522062293,-0.576066879386206,-0.345543220774374,-1.25506955255999,1.91923192816941,0.466894154732526,-2.79926694312569,3.49667857103243,2.23409068837008,3.53455667981478,0.282920912178554
"ARD1D",251,"Unit 6","ARD NON GUANO",2,5025.36,16007.49512,1.15,-3.62042191439627,-3.7257824300541,-2.03118670927969,1.91454735349077,0.124365171655961,-2.74495317704237,-0.0424740209896166,3.92929250837638,-1.20450813609522,0.0634449978941207,0.560100344066882,-0.590288214124948,2.4937026454476,0.625212095372055,-2.45727110459059,4.00551456286545,2.70070602740359,3.68698309960446,0.271224459940508
"ARD1D",251.2,"Unit 6","ARD NON GUANO",2,5027.06,15390.12695,1.17,NA,-4.73116351106855,-1.77365245033475,1.61710097216632,0.276132881762193,-2.78525336201323,-0.190531846218028,4.08108450712888,-1.11351156624298,-0.595996954326193,-0.273913455157079,-0.719295170670686,1.91846849770335,0.7872928977734,-2.62095031072196,3.67129200287727,2.45289686734203,3.38175611606296,0.295704351727232
"ARD1D",251.4,"Unit 6","ARD NON GUANO",2,5028.75,15149.83984,1.2,NA,NA,-1.97956358756018,1.37765760553149,0.0613546721233176,-4.03601561101532,-0.384177428581733,3.78160983203805,-0.634818229353165,-0.982872430247991,-0.817139786147119,-1.66322625934803,1.58668826608328,0.440287611639604,-2.19980437921643,3.30846850832768,2.14155121572652,3.21207547169811,0.311325187969925
"ARD1D",251.6,"Unit 6","ARD NON GUANO",2,5030.45,15181.53613,1.15,-3.30567065886031,-3.24113213772274,-1.54781274130794,1.75565774955146,0.538787027072068,-2.32484140584859,0.20088723845967,4.17204670011139,-0.671386607997711,-0.4339910339763,-0.11382350638003,-1.30419065865019,2.0052338231932,0.635263690062255,-2.64642502997605,3.73486573135564,2.54653182091416,3.2816091954023,0.304728546409807
"ARD1D",251.8,"Unit 6","ARD NON GUANO",2,5032.15,15585.2168,1.07,-2.59465089913728,-3.07157497122759,-2.11179912741369,1.83452251396231,0.497957725253782,-2.91742429140033,0.0759241907983847,4.2122166051719,-0.808655134625973,-0.45661519319139,-0.2157435385836,-1.32721774089412,2.14154754925722,0.896618305667612,-2.66610986311942,3.85663631632193,2.65436755316029,3.32765803296504,0.300511648160244
"ARD1D",252,"Unit 6","ARD NON GUANO",2,5033.84,16091.39258,1.17,-3.81498599725016,-3.71967581744584,-2.14727917669208,1.7348679951133,0.221022987958976,-2.65183518744448,0.243731387328789,4.03562404473168,-0.437398481227139,-0.454610610108261,-0.327610919346953,-1.95868800688454,2.0635897677792,0.91769750903689,NA,3.75096263302839,2.54458787142222,3.34134948096886,0.299280277533268
"ARD1D",252.2,"Unit 6","ARD NON GUANO",2,5035.54,16214.18652,1.17,-3.66140670879452,-4.11339183253758,-1.9321675965478,1.76113753366929,0.273977646546801,-4.11339183253758,0.0997934068990434,3.98824262393666,-0.498620350577362,-0.181566199813251,-0.0653405542863199,-0.871916175752134,2.27180256646015,0.629052732353872,NA,3.83776500314032,2.57602973784039,3.5315443397903,0.283162238325282
"ARD1D",252.4,"Unit 6","ARD NON GUANO",2,5037.24,16204.88672,1.23,-3.08302921211907,-2.71530443199376,-2.71530443199376,1.78962033900328,0.459539122723942,-3.33434364039998,0.208683936701394,4.08679114127853,-0.640682176749869,-0.214499196137957,0.0692318636671434,-0.447948030883454,2.19904584832754,0.69100805033517,-2.92887853229181,3.92431998762655,2.65174936290609,3.57001795332136,0.280110636157908
"ARD1D",252.6,"Unit 6","ARD NON GUANO",2,5038.93,15908.70117,1.13,NA,NA,-2.33961682144631,1.29513130677859,-0.0794575725544924,-2.90308617869772,-0.35702510575639,3.69733574043535,-1.38410537641887,-0.88279230952058,-0.571204716215244,-1.53727034892137,1.55377210443694,0.276093144171959,-2.17019866948826,3.29577699475387,2.10664780844252,3.28422001803427,0.30448629948932
"ARD1D",252.8,"Unit 6","ARD NON GUANO",2,5040.63,15535.01953,1.18,-3.74201069051266,-3.85979372616904,-2.06803425694098,1.83351744861987,0.487253189608816,-2.17803515215531,0.172232071653804,4.22233817919903,-0.337116446969174,-0.359505441862653,-0.0899104879020154,-1.16011177473735,1.99240875360544,0.78098488728642,-2.22566320114457,3.86255172986091,2.66889491855947,3.2991234477721,0.303110815897266
"ARD1D",253,"Unit 6","ARD NON GUANO",2,5042.33,15344.8291,1.13,-3.50772756514842,-3.79540963760021,-1.67514610140011,1.81650118318411,0.572630755098936,-1.93219120439001,0.0688227039915921,4.18084230614542,-0.636047940264413,-0.390515394056724,-0.319310947764932,-0.816484482362596,1.97637756617005,0.922096677782138,-2.85713999900728,3.79768463949407,2.59501744012837,3.32898415657036,0.300391937290034
"ARD1D",253.2,"Unit 6","ARD NON GUANO",2,5044.02,16187.28809,1.19,-2.84391193923488,-2.84391193923488,-1.88840049420745,1.89613872894703,0.106822968388371,-2.03743607336794,0.237998030560159,3.99988065278536,-0.720453512138274,0.0217116489720866,0.0553094339382634,-0.810514336056455,2.15438083166299,0.719404291903706,-4.45334985166898,3.82705714939188,2.57927440935902,3.48261253309797,0.287140757260885
"ARD1D",253.4,"Unit 6","ARD NON GUANO",2,5045.72,16221.28516,1.09,-3.12451758836462,-3.07045036709434,-1.85600626290111,2.05882529484908,0.406732921545737,-3.07045036709434,0.252311202280582,4.14602723555611,-0.307779081511905,-0.10952749820621,0.156811251150135,-0.794533521182456,2.12804666417149,0.695633763191648,-3.93544780458094,3.84542971087397,2.57889444731717,3.54853649499815,0.281806316888541
"ARD1D",253.6,"Unit 6","ARD NON GUANO",2,5047.42,15880.40234,1.14,-4.10975986781587,-2.88598443619376,-1.83763398230654,1.71741948498425,0.0381254613342561,NA,-0.228196069872436,3.71344579004273,-1.51450516085901,-0.57461451364398,-0.255365975224365,-1.66741283244667,1.66851145883107,0.323435053432407,NA,3.3991917629783,2.21334382675962,3.27346133141934,0.305487036123445
"ARD1D",253.8,"Unit 6","ARD NON GUANO",2,5049.11,16367.07617,1.13,-2.10125511895673,-3.43248970289359,-1.71483820581926,2.0237467443358,0.497934387905443,-4.12563688345354,0.0487503864420971,4.06993327419169,-0.971680604684654,-0.275489281743481,-0.057831876466051,-0.748537053370445,2.06818524720882,0.734175520908132,-2.31034691681529,3.79657237618948,2.49880770702162,3.66110373601365,0.273141673141673
"ARD1D",254,"Unit 6","ARD NON GUANO",2,5050.81,16581.76758,1.24,-2.87263254452872,-4.60723359991682,-1.96817627030157,1.58751186940912,0.11126527137827,NA,-0.269942859084335,3.74043579293532,-0.760638399811135,-0.873540130013096,-0.526875279669464,-1.47173938398767,1.78663582200273,0.38997867384729,NA,3.49736915844866,2.23758187929144,3.52467163649272,0.283714372041495
"ARD1D",254.2,"Unit 6","ARD NON GUANO",2,5052.51,16371.97852,1.14,-2.94635949395581,-2.9889191083746,-2.90553749943555,1.85149503586178,0.217708094417398,-2.31775083453343,-0.0331034422260554,3.95164001857761,-0.514941529118794,-0.246677542524115,0.217708094417398,-0.882666309244111,2.02749654863715,0.685729125811383,-2.36321320861019,3.77063874941127,2.47675330088866,3.64692901802133,0.274203307785397
"ARD1D",254.4,"Unit 6","ARD NON GUANO",2,5054.2,16148.88965,1.14,-4.51155066471763,-3.41293837604952,-2.02664401492963,1.7364922097908,-0.0712551219197755,-2.51007066450751,-0.0831176572295957,3.8078255333304,-1.20100765132361,-0.152281017166367,0.188929701074783,-0.812720879750528,2.07929968313582,0.666856405157846,NA,3.79694413981589,2.50523837528863,3.63898852223816,0.274801636193386
"ARD1D",254.6,"Unit 6","ARD NON GUANO",2,5055.9,16553.96875,1.23,-3.48760852091856,NA,-2.15847257363862,1.34159371044485,0.145582027334784,-3.19992644846678,-0.131873513333165,3.80211575970456,-1.27203480491415,-0.953030261333325,-0.644639001916982,-1.40124653639415,1.72400045303846,0.46256625047396,NA,3.53084301331092,2.2421304466082,3.62811259473114,0.275625404088129
"ARD1D",254.8,"Unit 6","ARD NON GUANO",2,5057.6,16763.45508,1.07,-2.81163938164581,NA,-1.93915127243005,1.60418463261136,0.30662653032316,-2.27264288091312,-0.227641829213581,4.00552669899881,-2.92496806695282,-0.60258034666259,-0.249441057556165,-0.467090089552734,2.03198511689358,0.486839493821356,-3.19940491265458,3.7927398882043,2.46665747672887,3.7662597923119,0.265515406568955
"ARD1D",255,"Unit 6","ARD NON GUANO",2,5059.29,16756.35742,1.22,-3.30191676686015,NA,-1.91562240574026,1.69613974502925,0.437239840544799,-2.7786686230956,0.0971951083109861,4.08930578587469,-2.74230097892473,-0.429058591456691,-0.21657233461647,-0.577337263806727,1.96109720381865,0.660086170873019,-3.36645528799772,3.86444572771177,2.52242267033516,3.82677746999077,0.261316475243702
"ARD1D",255.2,"Unit 6","ARD NON GUANO",2,5060.86,16176.38867,1.12,-2.42866620566865,-3.06465497238865,-1.75033411089385,1.73936607234461,0.285249114885954,-2.55382934862266,-0.0122273551581138,4.15123838761265,-0.35660477128644,-0.189835627499971,-0.140896198459749,-2.10487912857476,2.09503869263115,0.844029131773981,-3.1218133862286,3.9361857913757,2.67263391415739,3.53796561604585,0.282648309374367
